Depdelay,Airline,Origin,Deptime,Airtime,Distance,Carrier,Weather,Lateaircraft
0,AA,NJ,13,301,2133,0,0,0
0,AA,NJ,13,277,2133,0,0,0
0,AA,NJ,13,274,2133,0,0,0
0,AA,NJ,13,276,2133,0,0,0
1,AA,NJ,13,262,2133,0,0,0
0,AA,NJ,13,254,2133,0,0,0
0,AA,NJ,13,270,2133,0,0,0
1,AA,NJ,14,273,2133,1,0,1
0,AA,NJ,13,279,2133,0,0,0
1,AA,NJ,13,288,2133,0,0,0
0,AA,NJ,13,301,2133,0,0,0
0,AA,NJ,13,292,2133,0,0,0
0,AA,NJ,13,294,2133,0,0,0
1,AA,NJ,14,284,2133,1,0,1
1,AA,NJ,13,269,2133,0,0,0
0,AA,IL,8,91,646,0,0,0
0,AA,IL,8,91,646,0,0,0
0,AA,IL,8,96,646,0,0,0
0,AA,IL,8,95,646,0,0,0
0,AA,IL,8,98,646,0,0,0
0,AA,IL,8,94,646,0,0,0
0,AA,IL,8,95,646,0,0,0
0,AA,IL,8,98,646,0,0,0
0,AA,IL,8,98,646,0,0,0
0,AA,IL,8,95,646,0,0,0
0,AA,IL,8,95,646,0,0,0
1,AA,IL,8,92,646,0,0,0
1,AA,IL,10,92,646,0,0,1
0,AA,IL,8,86,646,0,0,0
0,AA,IL,8,88,646,0,0,0
0,AA,IL,8,88,646,0,0,0
0,AA,IL,8,91,646,0,0,0
0,AA,IL,8,93,646,0,0,0
0,AA,IL,8,96,646,0,0,0
0,AA,IL,8,96,646,0,0,0
0,AA,IL,8,94,646,0,0,0
0,AA,IL,8,91,646,0,0,0
0,AA,IL,8,104,646,0,0,0
0,AA,IL,8,92,646,0,0,0
1,AA,IL,9,87,646,1,0,0
0,AA,IL,8,89,646,0,0,0
0,AA,IL,8,95,646,0,0,0
0,AA,IL,8,93,646,0,0,0
0,AA,IL,8,90,646,0,0,0
0,AA,IL,8,96,646,0,0,0
0,AA,IL,9,111,867,0,0,0
0,AA,NJ,6,286,2133,0,0,0
1,AA,NJ,9,273,2133,1,0,0
0,AA,NJ,6,272,2133,0,0,0
0,AA,NJ,6,272,2133,0,0,0
0,AA,NJ,6,268,2133,0,0,0
1,AA,NJ,6,270,2133,0,0,0
0,AA,NJ,6,262,2133,0,0,0
0,AA,NJ,6,254,2133,0,0,0
0,AA,NJ,6,260,2133,0,0,0
0,AA,NJ,6,264,2133,0,0,0
0,AA,NJ,6,264,2133,0,0,0
0,AA,NJ,6,263,2133,0,0,0
0,AA,NJ,6,278,2133,0,0,0
1,AA,NJ,6,266,2133,0,0,0
0,AA,NJ,6,271,2133,0,0,0
0,AA,NJ,6,277,2133,0,0,0
1,AA,NJ,11,278,2133,1,0,0
0,AA,NJ,6,281,2133,0,0,0
0,AA,NJ,6,274,2133,0,0,0
0,AA,NJ,6,276,2133,0,0,0
0,AA,NJ,6,263,2133,0,0,0
0,AA,NJ,6,276,2133,0,0,0
0,AA,NJ,6,273,2133,0,0,0
1,AA,NJ,9,275,2133,1,0,0
0,AA,NJ,6,285,2133,0,0,0
0,AA,NJ,6,288,2133,0,0,0
0,AA,NJ,6,295,2133,0,0,0
1,AA,NJ,7,282,2133,1,0,0
0,AA,NJ,6,293,2133,0,0,0
0,AA,NJ,6,278,2133,0,0,0
0,AA,MA,13,128,867,0,0,0
1,AA,IL,11,155,1118,0,0,1
0,AA,IL,10,148,1118,0,0,0
0,AA,IL,10,150,1118,0,0,0
1,AA,IL,10,148,1118,0,0,0
0,AA,IL,10,146,1118,0,0,0
1,AA,IL,10,158,1118,0,0,0
1,AA,IL,10,138,1118,0,0,0
1,AA,IL,10,139,1118,1,0,0
0,AA,IL,10,140,1118,0,0,0
0,AA,IL,10,141,1118,0,0,0
0,AA,IL,10,140,1118,0,0,0
0,AA,IL,10,148,1118,0,0,0
0,AA,IL,10,140,1118,0,0,0
0,AA,IL,10,146,1118,0,0,0
0,AA,IL,10,160,1118,0,0,0
1,AA,IL,11,150,1118,1,0,1
1,AA,IL,10,157,1118,0,0,1
0,AA,IL,10,151,1118,0,0,0
0,AA,IL,10,143,1118,0,0,0
1,AA,IL,10,147,1118,0,0,0
1,AA,IL,10,154,1118,1,0,0
1,AA,IL,10,146,1118,0,0,0
0,AA,IL,10,155,1118,0,0,0
0,AA,IL,10,153,1118,0,0,0
1,AA,IL,10,161,1118,0,0,0
0,AA,IL,10,158,1118,0,0,0
0,AA,IL,10,146,1118,0,0,0
1,AA,IL,18,136,606,1,0,0
1,AA,IL,18,87,606,0,0,0
0,AA,IL,17,84,606,0,0,0
1,AA,IL,17,86,606,0,0,0
0,AA,IL,17,85,606,0,0,0
1,AA,IL,18,87,606,1,0,1
1,AA,IL,18,83,606,0,0,0
1,AA,IL,18,87,606,1,0,0
1,AA,IL,17,87,606,0,0,0
1,AA,IL,17,105,606,1,0,0
0,AA,IL,17,108,606,0,0,0
1,AA,IL,17,91,606,0,0,0
0,AA,IL,17,83,606,0,0,0
0,AA,IL,17,83,606,0,0,0
1,AA,IL,17,99,606,1,0,0
1,AA,IL,18,87,606,1,0,1
1,AA,IL,20,80,606,1,0,1
1,AA,IL,18,113,606,1,0,0
1,AA,IL,17,93,606,0,0,0
0,AA,IL,17,85,606,0,0,0
1,AA,IL,18,80,606,1,0,1
0,AA,IL,17,90,606,0,0,0
0,AA,IL,17,91,606,0,0,0
1,AA,IL,18,86,606,1,0,0
1,AA,IL,18,88,606,1,0,1
0,AA,IL,17,87,606,0,0,0
1,AA,IL,20,101,606,0,0,1
1,AA,IL,15,99,599,0,0,0
1,AA,IL,16,81,599,0,0,0
1,AA,MA,18,130,867,0,0,1
0,AA,MA,17,135,867,0,0,0
0,AA,MA,17,124,867,0,0,0
0,AA,MA,17,117,867,0,0,0
0,AA,MA,17,124,867,0,0,0
0,AA,MA,17,136,867,0,0,0
1,AA,MA,17,130,867,0,0,0
1,AA,MA,17,125,867,0,0,0
0,AA,MA,17,121,867,0,0,0
0,AA,MA,17,128,867,0,0,0
1,AA,MA,17,130,867,0,0,0
1,AA,MA,18,133,867,0,0,1
1,AA,MA,17,131,867,0,0,0
1,AA,MA,17,120,867,0,0,0
1,AA,MA,18,122,867,0,0,1
0,AA,MA,17,127,867,0,0,0
1,AA,MA,21,119,867,0,0,1
0,AA,MA,17,135,867,0,0,0
1,AA,MA,17,128,867,0,0,0
1,AA,MA,17,136,867,1,0,1
1,AA,MA,17,137,867,0,1,0
1,AA,MA,17,136,867,0,0,0
1,AA,MA,17,144,867,0,0,0
1,AA,MA,17,141,867,0,0,0
0,AA,MA,17,136,867,0,0,0
0,AA,IL,13,132,867,0,0,0
0,AA,IL,13,108,867,0,0,0
0,AA,IL,13,113,867,0,0,0
0,AA,IL,13,112,867,0,0,0
0,AA,IL,13,108,867,0,0,0
0,AA,IL,13,124,867,0,0,0
0,AA,IL,13,115,867,0,0,0
0,AA,IL,13,114,867,0,0,0
1,AA,IL,13,115,867,1,0,0
0,AA,IL,13,129,867,0,0,0
1,AA,IL,13,115,867,1,0,0
1,AA,IL,13,113,867,1,0,0
1,AA,IL,13,130,867,1,0,0
1,AA,IL,13,111,867,0,0,0
0,AA,IL,13,118,867,0,0,0
1,AA,IL,13,117,867,1,0,1
0,AA,IL,13,106,867,0,0,0
1,AA,IL,13,109,867,1,0,0
0,AA,IL,13,105,867,0,0,0
0,AA,IL,13,109,867,0,0,0
1,AA,IL,17,53,334,0,1,0
0,AA,IL,16,59,334,0,0,0
1,AA,IL,17,65,334,0,0,0
1,AA,IL,17,73,334,0,0,1
1,AA,IL,18,55,334,1,0,1
0,AA,IL,16,57,334,0,0,0
0,AA,IL,16,61,334,0,0,0
0,AA,IL,16,67,334,0,0,0
1,AA,IL,17,68,334,0,0,1
0,AA,IL,16,,334,0,0,0
0,AA,IL,16,53,334,0,0,0
0,AA,IL,16,54,334,0,0,0
1,AA,IL,18,57,334,1,0,1
0,AA,IL,16,67,334,0,0,0
1,AA,IL,17,60,334,1,0,1
1,AA,IL,17,63,334,0,0,0
1,AA,IL,18,61,334,0,0,1
1,AA,IL,17,60,334,0,0,0
1,AA,IL,17,56,334,0,0,0
0,AA,IL,16,55,334,0,0,0
0,AA,IL,16,,334,0,0,0
0,AA,IL,16,57,334,0,0,0
0,AA,IL,16,57,334,0,0,0
1,AA,IL,17,55,334,0,0,0
1,AA,IL,17,53,334,0,0,0
1,AA,IL,18,52,334,1,0,1
0,AA,IL,14,225,1744,0,0,0
1,AA,IL,15,230,1744,1,0,0
0,AA,IL,14,240,1744,0,0,0
0,AA,IL,14,220,1744,0,0,0
1,AA,IL,15,253,1744,0,1,0
1,AA,IL,15,218,1744,0,0,0
1,AA,IL,15,212,1744,0,0,0
1,AA,IL,15,213,1744,0,0,0
1,AA,IL,15,208,1744,0,0,0
1,AA,IL,16,216,1744,1,0,1
0,AA,IL,15,219,1744,0,0,0
1,AA,IL,15,223,1744,0,0,0
0,AA,IL,14,221,1744,0,0,0
1,AA,IL,15,230,1744,0,0,0
1,AA,IL,15,230,1744,0,0,0
1,AA,IL,16,237,1744,1,0,1
0,AA,IL,14,229,1744,0,0,0
1,AA,IL,15,230,1744,0,0,0
1,AA,IL,15,229,1744,0,0,0
1,AA,IL,15,234,1744,1,0,1
1,AA,IL,15,229,1744,0,0,0
0,AA,IL,15,218,1744,0,0,0
1,AA,IL,15,236,1744,0,0,0
1,AA,IL,16,225,1744,0,0,1
0,AA,IL,14,230,1744,0,0,0
1,AA,IL,15,238,1744,0,0,0
1,AA,IL,15,237,1744,1,0,1
0,AA,IL,14,245,1744,0,0,0
1,AA,IL,15,243,1744,0,0,0
0,AA,IL,14,226,1744,0,0,0
1,AA,IL,15,222,1744,0,0,0
0,AA,IL,13,111,802,0,0,0
0,AA,IL,13,116,802,0,0,0
0,AA,IL,13,118,802,0,0,0
1,AA,IL,13,104,802,1,0,0
0,AA,IL,13,113,802,0,0,0
1,AA,IL,13,,802,0,0,0
1,AA,IL,13,107,802,0,0,0
0,AA,IL,13,115,802,0,0,0
1,AA,IL,14,113,802,0,0,0
0,AA,IL,13,,802,0,0,0
1,AA,IL,13,120,802,0,0,1
0,AA,IL,13,,802,0,0,0
0,AA,IL,13,108,802,0,0,0
1,AA,IL,13,104,802,0,0,0
1,AA,IL,15,117,802,0,1,1
0,AA,IL,13,120,802,0,0,0
0,AA,IL,13,123,802,0,0,0
1,AA,IL,13,113,802,0,0,0
1,AA,IL,13,108,802,0,0,0
0,AA,IL,13,113,802,0,0,0
1,AA,IL,13,101,802,0,0,0
1,AA,IL,13,99,802,0,0,0
0,AA,IL,13,115,802,0,0,0
1,AA,IL,13,106,802,0,0,0
1,AA,IL,14,102,802,1,0,1
1,AA,IL,13,110,802,1,0,1
1,AA,IL,13,108,802,1,0,0
0,AA,IL,13,118,802,0,0,0
1,AA,IL,14,113,802,1,0,0
0,AA,IL,13,119,802,0,0,0
1,AA,IL,13,120,802,0,0,1
1,AA,NJ,13,186,1372,1,0,0
0,AA,NJ,12,171,1372,0,0,0
0,AA,NJ,12,172,1372,0,0,0
1,AA,NJ,12,172,1372,0,0,0
1,AA,NJ,12,176,1372,0,0,0
1,AA,NJ,12,188,1372,0,0,0
0,AA,NJ,12,169,1372,0,0,0
0,AA,NJ,12,196,1372,0,0,0
0,AA,NJ,12,170,1372,0,0,0
0,AA,NJ,12,173,1372,0,0,0
0,AA,NJ,12,178,1372,0,0,0
0,AA,NJ,12,171,1372,0,0,0
0,AA,NJ,12,175,1372,0,0,0
1,AA,NJ,14,,1372,0,0,0
0,AA,NJ,12,186,1372,0,0,0
0,AA,NJ,12,174,1372,0,0,0
1,AA,NJ,12,182,1372,1,0,1
1,AA,NJ,14,166,1372,1,0,1
1,AA,NJ,14,169,1372,1,0,1
1,AA,NJ,14,186,1372,1,0,1
1,AA,NJ,12,175,1372,0,0,0
0,AA,NJ,12,194,1372,0,0,0
0,AA,NJ,12,194,1372,0,0,0
0,AA,NJ,12,178,1372,0,0,0
0,AA,NJ,12,199,1372,0,0,0
0,AA,NJ,12,197,1372,0,0,0
0,AA,IL,7,225,1744,0,0,0
0,AA,IL,7,222,1744,0,0,0
0,AA,IL,7,221,1744,0,0,0
0,AA,IL,7,222,1744,0,0,0
0,AA,IL,7,229,1744,0,0,0
0,AA,IL,7,216,1744,0,0,0
1,AA,IL,16,211,1744,0,0,1
1,AA,IL,7,206,1744,0,0,0
0,AA,IL,7,205,1744,0,0,0
0,AA,IL,7,213,1744,0,0,0
0,AA,IL,7,207,1744,0,0,0
1,AA,IL,7,212,1744,1,0,0
0,AA,IL,7,234,1744,0,0,0
0,AA,IL,7,230,1744,0,0,0
0,AA,IL,7,210,1744,0,0,0
1,AA,IL,7,216,1744,1,0,0
1,AA,IL,8,226,1744,1,0,1
1,AA,IL,7,227,1744,1,0,0
0,AA,IL,7,237,1744,0,0,0
0,AA,IL,7,217,1744,0,0,0
1,AA,IL,7,221,1744,0,0,0
0,AA,IL,7,217,1744,0,0,0
0,AA,IL,7,224,1744,0,0,0
0,AA,IL,7,230,1744,0,0,0
0,AA,IL,7,220,1744,0,0,0
0,AA,IL,7,229,1744,0,0,0
0,AA,IL,7,231,1744,0,0,0
0,AA,IL,7,239,1744,0,0,0
1,AA,IL,8,223,1744,0,0,0
1,AA,IL,7,228,1744,0,0,0
0,AA,IL,7,214,1744,0,0,0
1,AA,IL,21,125,888,1,0,0
1,AA,IL,21,119,888,1,0,1
1,AA,IL,20,116,888,0,0,0
1,AA,IL,21,110,888,0,0,0
0,AA,IL,20,115,888,0,0,0
0,AA,IL,20,115,888,0,0,0
1,AA,IL,21,116,888,1,0,1
0,AA,IL,20,123,888,0,0,0
1,AA,IL,21,132,888,1,0,0
1,AA,IL,21,123,888,1,0,1
1,AA,IL,20,125,888,0,0,0
1,AA,IL,21,132,888,1,0,1
0,AA,IL,20,132,888,0,0,0
1,AA,IL,20,134,888,1,0,0
1,AA,IL,22,123,888,1,0,1
1,AA,IL,21,124,888,1,0,0
0,AA,IL,20,119,888,0,0,0
1,AA,IL,21,133,888,1,0,0
1,AA,IL,21,134,888,0,0,1
1,AA,IL,23,130,888,1,0,1
1,AA,IL,21,132,888,1,0,0
1,AA,IL,22,127,888,1,0,1
1,AA,IL,21,120,888,0,0,1
1,AA,IL,20,117,888,0,0,0
1,AA,IL,13,67,334,0,1,0
0,AA,IL,12,54,334,0,0,0
0,AA,IL,12,92,334,0,0,0
0,AA,IL,12,56,334,0,0,0
0,AA,IL,12,59,334,0,0,0
0,AA,IL,12,57,334,0,0,0
0,AA,IL,12,55,334,0,0,0
0,AA,IL,12,63,334,0,0,0
0,AA,IL,12,57,334,0,0,0
0,AA,IL,12,60,334,0,0,0
1,AA,IL,12,55,334,0,0,0
0,AA,IL,12,63,334,0,0,0
1,AA,IL,12,65,334,0,0,0
0,AA,IL,12,62,334,0,0,0
0,AA,IL,12,58,334,0,0,0
0,AA,IL,12,64,334,0,0,0
0,AA,IL,12,62,334,0,0,0
1,AA,IL,12,59,334,1,0,0
0,AA,IL,12,55,334,0,0,0
1,AA,IL,12,61,334,1,0,0
1,AA,IL,12,63,334,0,0,0
0,AA,IL,12,59,334,0,0,0
0,AA,IL,12,56,334,0,0,0
0,AA,IL,12,54,334,0,0,0
0,AA,IL,12,51,334,0,0,0
0,AA,IL,12,61,334,0,0,0
1,AA,IL,17,87,612,0,1,1
1,AA,IL,18,99,612,1,0,0
1,AA,IL,17,86,612,0,0,0
1,AA,IL,17,112,612,1,0,0
1,AA,IL,17,100,612,1,0,1
0,AA,IL,17,82,612,0,0,0
1,AA,IL,17,82,612,0,0,0
1,AA,IL,17,85,612,0,0,0
1,AA,IL,18,88,612,1,0,1
1,AA,IL,19,80,612,1,0,0
0,AA,IL,17,83,612,0,0,0
0,AA,IL,17,82,612,0,0,0
1,AA,IL,17,79,612,0,0,1
0,AA,IL,17,80,612,0,0,0
1,AA,IL,17,83,612,0,0,0
1,AA,IL,18,82,612,1,0,1
1,AA,IL,18,114,612,1,0,1
0,AA,IL,17,80,612,0,0,0
0,AA,IL,17,82,612,0,0,0
0,AA,IL,17,87,612,0,0,0
0,AA,IL,17,90,612,0,0,0
1,AA,IL,19,94,612,1,0,0
1,AA,IL,17,89,612,0,0,0
1,AA,IL,17,88,612,0,0,0
0,AA,IL,17,99,612,0,0,0
0,AA,IL,17,90,612,0,0,0
0,AA,IL,16,90,612,0,0,0
1,AA,IL,17,79,612,0,0,0
0,AA,IL,17,92,612,0,0,0
0,AA,IL,17,93,612,0,0,0
0,AA,IL,17,86,612,0,0,0
0,AA,IL,5,153,1197,0,0,0
0,AA,IL,5,148,1197,0,0,0
0,AA,IL,5,157,1197,0,0,0
0,AA,IL,5,153,1197,0,0,0
0,AA,IL,5,162,1197,0,0,0
0,AA,IL,5,157,1197,0,0,0
0,AA,IL,5,155,1197,0,0,0
1,AA,IL,7,165,1197,1,0,0
0,AA,IL,5,151,1197,0,0,0
0,AA,IL,5,157,1197,0,0,0
0,AA,IL,5,154,1197,0,0,0
0,AA,IL,5,153,1197,0,0,0
1,AA,IL,5,153,1197,0,0,0
0,AA,IL,5,155,1197,0,0,0
0,AA,IL,5,148,1197,0,0,0
0,AA,IL,5,148,1197,0,0,0
0,AA,IL,5,149,1197,0,0,0
0,AA,IL,5,143,1197,0,0,0
0,AA,IL,5,157,1197,0,0,0
0,AA,IL,5,157,1197,0,0,0
0,AA,IL,5,153,1197,0,0,0
0,AA,IL,5,155,1197,0,0,0
0,AA,IL,5,154,1197,0,0,0
0,AA,IL,5,151,1197,0,0,0
0,AA,IL,5,155,1197,0,0,0
0,AA,IL,5,153,1197,0,0,0
0,AA,IL,5,152,1197,0,0,0
0,AA,IL,5,156,1197,0,0,0
0,AA,IL,5,156,1197,0,0,0
0,AA,IL,5,166,1197,0,0,0
0,AA,MA,5,159,1258,0,0,0
1,AA,MA,6,162,1258,0,0,0
0,AA,MA,5,165,1258,0,0,0
0,AA,MA,5,170,1258,0,0,0
0,AA,MA,5,183,1258,0,0,0
1,AA,MA,6,165,1258,0,0,0
1,AA,MA,6,164,1258,0,0,0
0,AA,MA,5,189,1258,0,0,0
1,AA,MA,6,169,1258,0,0,0
1,AA,MA,6,162,1258,0,0,0
0,AA,MA,5,166,1258,0,0,0
0,AA,MA,5,169,1258,0,0,0
0,AA,MA,5,166,1258,0,0,0
0,AA,MA,5,160,1258,0,0,0
0,AA,MA,5,164,1258,0,0,0
0,AA,MA,5,176,1258,0,0,0
1,AA,MA,6,174,1258,0,0,0
0,AA,MA,5,179,1258,0,0,0
0,AA,MA,5,175,1258,0,0,0
0,AA,MA,5,180,1258,0,0,0
1,AA,MA,6,185,1258,0,0,0
1,AA,MA,6,205,1258,1,0,0
1,AA,MA,7,174,1258,1,0,0
0,AA,MA,5,185,1258,0,0,0
0,AA,MA,5,215,1258,0,0,0
0,AA,MA,5,188,1258,0,0,0
1,AA,MA,6,187,1258,1,0,0
1,AA,MA,13,115,867,0,0,0
0,AA,MA,13,122,867,0,0,0
0,AA,MA,13,120,867,0,0,0
1,AA,MA,13,126,867,0,0,0
1,AA,MA,13,135,867,0,0,0
0,AA,MA,13,123,867,0,0,0
0,AA,MA,13,123,867,0,0,0
0,AA,MA,13,135,867,0,0,0
0,AA,MA,13,125,867,0,0,0
0,AA,MA,13,125,867,0,0,0
0,AA,MA,13,123,867,0,0,0
1,AA,MA,14,137,867,0,0,0
1,AA,MA,15,140,867,0,1,0
0,AA,MA,13,127,867,0,0,0
0,AA,MA,13,139,867,0,0,0
0,AA,MA,13,127,867,0,0,0
0,AA,MA,13,128,867,0,0,0
1,AA,MA,15,128,867,0,0,1
0,AA,MA,13,124,867,0,0,0
0,AA,MA,13,131,867,0,0,0
0,AA,MA,13,130,867,0,0,0
0,AA,MA,13,138,867,0,0,0
0,AA,MA,13,132,867,0,0,0
0,AA,MA,13,134,867,0,0,0
0,AA,IL,8,158,1197,0,0,0
1,AA,IL,8,154,1197,1,0,0
0,AA,IL,8,154,1197,0,0,0
0,AA,IL,8,154,1197,0,0,0
1,AA,IL,8,155,1197,0,0,0
0,AA,IL,8,151,1197,0,0,0
0,AA,IL,8,160,1197,0,0,0
0,AA,IL,8,158,1197,0,0,0
1,AA,IL,11,151,1197,1,0,1
0,AA,IL,8,153,1197,0,0,0
0,AA,IL,8,153,1197,0,0,0
1,AA,IL,8,156,1197,0,0,0
1,AA,IL,8,155,1197,0,0,0
0,AA,IL,8,152,1197,0,0,0
1,AA,IL,9,148,1197,0,0,1
0,AA,IL,8,150,1197,0,0,0
0,AA,IL,8,151,1197,0,0,0
0,AA,IL,8,148,1197,0,0,0
0,AA,IL,8,155,1197,0,0,0
0,AA,IL,8,158,1197,0,0,0
1,AA,IL,8,152,1197,1,0,0
0,AA,IL,8,156,1197,0,0,0
1,AA,IL,8,153,1197,0,0,0
0,AA,IL,8,160,1197,0,0,0
0,AA,IL,8,153,1197,0,0,0
1,AA,IL,8,148,1197,0,0,0
1,AA,IL,8,148,1197,0,0,0
0,AA,IL,8,154,1197,0,0,0
0,AA,IL,8,169,1197,0,0,0
0,AA,IL,8,159,1197,0,0,0
1,AA,IL,8,167,1197,1,0,0
1,AA,IL,22,235,1781,1,0,1
0,AA,IL,19,236,1781,0,0,0
1,AA,IL,20,234,1781,0,0,0
0,AA,IL,20,244,1781,0,0,0
1,AA,IL,21,233,1781,0,0,1
1,AA,IL,21,234,1781,0,0,0
0,AA,IL,20,223,1781,0,0,0
1,AA,IL,21,226,1781,0,0,0
1,AA,IL,21,225,1781,0,0,0
1,AA,IL,22,220,1781,0,0,1
1,AA,IL,21,219,1781,0,0,1
1,AA,IL,21,227,1781,0,0,0
1,AA,IL,21,239,1781,0,0,1
0,AA,IL,20,246,1781,0,0,0
1,AA,IL,21,236,1781,0,0,0
1,AA,IL,21,250,1781,0,0,1
1,AA,IL,21,239,1781,0,0,0
1,AA,IL,21,241,1781,0,0,1
1,AA,IL,21,244,1781,0,0,1
1,AA,IL,22,235,1781,0,0,1
0,AA,IL,20,237,1781,0,0,0
1,AA,IL,22,236,1781,1,0,1
1,AA,IL,22,243,1781,1,0,0
1,AA,IL,21,243,1781,1,0,0
1,AA,IL,22,246,1781,1,0,1
1,AA,IL,21,250,1781,0,0,1
1,AA,IL,21,245,1781,1,0,1
0,AA,IL,20,259,1781,0,0,0
1,AA,IL,22,247,1781,1,0,1
0,AA,IL,20,233,1781,0,0,0
0,AA,IL,20,232,1781,0,0,0
0,AA,IL,10,250,1739,0,0,0
1,AA,IL,10,240,1739,0,0,0
0,AA,IL,10,232,1739,0,0,0
0,AA,IL,10,236,1739,0,0,0
0,AA,IL,10,227,1739,0,0,0
1,AA,IL,10,231,1739,0,0,0
0,AA,IL,10,229,1739,0,0,0
1,AA,IL,10,245,1739,1,0,0
0,AA,IL,10,225,1739,0,0,0
1,AA,IL,11,228,1739,0,0,0
0,AA,IL,10,225,1739,0,0,0
0,AA,IL,10,224,1739,0,0,0
1,AA,IL,10,232,1739,0,0,0
1,AA,IL,10,230,1739,1,0,1
1,AA,IL,10,235,1739,0,0,1
0,AA,IL,10,229,1739,0,0,0
0,AA,IL,10,230,1739,0,0,0
1,AA,IL,10,237,1739,1,0,1
1,AA,IL,10,239,1739,1,0,0
0,AA,IL,10,249,1739,0,0,0
1,AA,IL,10,242,1739,0,0,1
1,AA,IL,10,237,1739,0,0,0
0,AA,IL,10,240,1739,0,0,0
0,AA,IL,10,256,1739,0,0,0
0,AA,IL,10,247,1739,0,0,0
1,AA,IL,10,244,1739,1,0,1
1,AA,IL,10,238,1739,1,0,0
0,AA,IL,10,241,1739,0,0,0
0,AA,IL,10,236,1739,0,0,0
1,AA,IL,10,223,1739,0,0,0
0,AA,IL,10,226,1739,0,0,0
1,AA,MA,18,52,280,0,0,0
1,AA,MA,20,58,280,0,0,0
0,AA,MA,17,56,280,0,0,0
1,AA,MA,18,61,280,0,0,0
1,AA,MA,18,63,280,0,0,1
1,AA,MA,18,61,280,0,0,0
0,AA,MA,17,64,280,0,0,0
1,AA,MA,18,68,280,0,0,0
0,AA,MA,17,66,280,0,0,0
0,AA,MA,18,59,280,0,0,0
1,AA,MA,20,55,280,0,0,1
1,AA,MA,18,57,280,0,0,0
0,AA,MA,17,56,280,0,0,0
1,AA,MA,18,60,280,0,0,0
1,AA,MA,20,56,280,0,1,1
0,AA,MA,17,61,280,0,0,0
0,AA,MA,17,56,280,0,0,0
0,AA,MA,18,61,280,0,0,0
1,AA,MA,18,63,280,0,0,0
1,AA,MA,18,59,280,0,0,0
1,AA,MA,20,64,280,0,0,1
1,AA,MA,18,58,280,0,0,0
1,AA,MA,18,67,280,0,1,1
1,AA,MA,21,62,280,0,0,0
1,AA,MA,19,55,280,1,0,1
0,AA,MA,17,66,280,0,0,0
1,AA,MA,18,67,280,0,0,1
1,AA,MA,18,66,280,1,0,0
1,AA,MA,16,99,728,0,0,0
1,AA,MA,16,117,728,0,0,0
1,AA,MA,16,116,728,0,0,0
1,AA,MA,16,102,728,0,0,0
1,AA,MA,16,120,728,0,0,0
1,AA,MA,18,133,728,0,0,1
1,AA,MA,17,108,728,1,0,1
1,AA,MA,16,99,728,0,0,0
1,AA,MA,16,105,728,1,0,1
0,AA,MA,16,103,728,0,0,0
1,AA,MA,16,104,728,0,0,0
1,AA,MA,16,97,728,0,0,0
0,AA,MA,16,100,728,0,0,0
1,AA,MA,16,100,728,0,0,0
1,AA,MA,17,120,728,0,0,1
0,AA,MA,16,118,728,0,0,0
1,AA,MA,18,112,728,0,1,1
0,AA,MA,16,116,728,0,0,0
1,AA,MA,16,104,728,0,0,0
1,AA,MA,16,105,728,0,0,0
1,AA,MA,16,103,728,0,0,0
1,AA,MA,16,,728,0,0,0
1,AA,MA,16,148,728,0,0,1
1,AA,MA,16,110,728,0,1,1
1,AA,MA,16,112,728,0,0,0
0,AA,MA,15,132,728,0,0,0
1,AA,MA,16,131,728,0,0,0
1,AA,MA,16,111,728,0,0,0
0,AA,MA,16,107,728,0,0,0
1,AA,MA,16,113,728,0,0,0
1,AA,MA,16,115,728,0,0,0
0,AA,IL,15,133,1012,0,0,0
0,AA,IL,15,133,1012,0,0,0
1,AA,IL,15,141,1012,1,0,0
1,AA,IL,15,139,1012,1,0,0
1,AA,IL,16,147,1012,1,0,0
1,AA,IL,15,133,1012,1,0,0
0,AA,IL,15,133,1012,0,0,0
1,AA,IL,15,136,1012,1,0,1
1,AA,IL,15,133,1012,0,0,1
0,AA,IL,15,140,1012,0,0,0
0,AA,IL,15,128,1012,0,0,0
0,AA,IL,15,139,1012,0,0,0
1,AA,IL,16,133,1012,1,0,0
1,AA,IL,15,133,1012,0,0,0
1,AA,IL,15,130,1012,0,0,0
1,AA,IL,15,135,1012,1,0,1
0,AA,IL,15,131,1012,0,0,0
0,AA,IL,15,122,1012,0,0,0
1,AA,IL,17,129,1012,0,0,1
1,AA,IL,16,128,1012,0,0,1
0,AA,IL,15,127,1012,0,0,0
0,AA,IL,15,126,1012,0,0,0
1,AA,IL,17,123,1012,1,0,1
1,AA,IL,16,129,1012,1,0,0
1,AA,IL,15,124,1012,0,0,0
0,AA,IL,15,135,1012,0,0,0
1,AA,IL,15,131,1012,0,0,0
0,AA,IL,15,132,1012,0,0,0
0,AA,IL,15,143,1012,0,0,0
0,AA,IL,15,142,1012,0,0,0
0,AA,IL,15,145,1012,0,0,0
1,AA,MA,5,117,867,0,0,0
0,AA,MA,4,132,867,0,0,0
0,AA,MA,6,121,867,0,0,0
0,AA,MA,4,133,867,0,0,0
0,AA,MA,4,121,867,0,0,0
0,AA,MA,4,123,867,0,0,0
1,AA,MA,5,136,867,1,0,0
0,AA,MA,4,131,867,0,0,0
0,AA,MA,4,119,867,0,0,0
